10229,1.29052137840164,103.83178189529583,Opp Harvest Mans
10231,1.2904161299801,103.82791431393503,Blk 51 CP
10239,1.29061878566593,103.82866011286559,Blk 79
10241,1.2906166672167,103.82362326803131,Gan Eng Seng Sec Sch
10249,1.29088138899671,103.82407777797806,Opp Gan Eng Seng Sec Sch
10261,1.29090335842692,103.82047232884216,Delta Sports Hall
10269,1.29125331927458,103.82057583280772,Opp Delta Sports Hall
10271,1.29115999997607,103.81757666701353,Opp Tanglin View
10279,1.29151373164978,103.81757660887743,Tanglin View
10281,1.29153833298318,103.81445166697797,SIS Bldg
10289,1.2918699745378,103.81440639448375,Opp SIS Bldg
10291,1.29215855273858,103.81065866068086,Bef Dawson Rd
10299,1.29233498466278,103.81146486767658,Aft Dawson Rd
10321,1.29428332949691,103.81587839882768,Aft Margaret Dr
10329,1.29364671283262,103.81597460107542,Crescent Girls' Sch
10331,1.28136306628839,103.81834423228645,Bef Bt Merah Ctrl
10339,1.28115835063292,103.81857250844851,Aft Bt Merah Ctrl
10341,1.28484639603431,103.82059301467888,Opp Blk 116
10349,1.2849833405097,103.82104149555396,Blk 116
10351,1.28675501760897,103.82204990181914,Bef Tiong Bahru Rd
10359,1.28723833324362,103.82259298997768,Aft Tiong Bahru Rd
10361,1.28038092060065,103.82353025808791,Cendex Ctr
10369,1.28037471151153,103.82387343933006,Opp Cendex Ctr
10371,1.28365072319387,103.824502653383,Blk 129
10379,1.28373603376667,103.82489520929732,Blk 25B
10381,1.28906972186602,103.82559411728036,Opp Blk 48
10389,1.28875832991208,103.82573455047122,Blk 48
10391,1.27619610041717,103.83111005682466,Opp Melati Blk 2
10399,1.27588166292683,103.83019454205221,Melati Blk 2
10401,1.28816729863,103.81167850401884,Shriro Hse
10409,1.28788221830638,103.81099317775703,Blk 50
10411,1.28912979528004,103.81280840030111,Opp Blk 53
10419,1.28842024220748,103.81257549749508,Blk 52
10421,1.2889706156154,103.81503540991777,Blk 63B
10429,1.2892779060127,103.81404805422201,Blk 54
10431,1.28708384358883,103.81399869917512,Opp Blk 55
10439,1.28747956947939,103.81418936580334,Blk 55
10441,1.28656898930199,103.8116061687213,Opp Blk 44
10449,1.28666552495266,103.81195378046979,Blk 44
10451,1.28762380319765,103.8172559639682,Opp Blk 71
10459,1.28754723360397,103.81639920301684,Blk 72
10461,1.29680597432594,103.81169140516062,Aft Margaret Dr
10469,1.29668400003303,103.81216918970023,Bef Margaret Dr
10471,1.29679993078344,103.81468220659576,Bef Tanglin Rd
10479,1.29668100002552,103.81547381025995,Aft Tanglin Rd
10481,1.28784195484767,103.81797160113335,Opp Blk 73
10489,1.28811638897142,103.81778388900163,Blk 73
10501,1.28105845355429,103.82528065411316,Blk 104
10519,1.29172303079906,103.82610949356565,Blk 4
10589,1.27834286449931,103.83731290470817,New Bridge Rd Ter
10599,1.28883435010664,103.80924997344987,Opp Blk 36
10651,1.28329993019059,103.81547665017668,Blk 161
10659,1.28362333298689,103.81472833301791,Blk 1003
11009,1.3110673548964,103.78932237623975,Ghim Moh Ter
11019,1.28679632523156,103.80565677295323,Opp OG Fty
11021,1.28941805603102,103.80228694398484,Aft Queenstown NPC HQ
11029,1.29013472201419,103.80202111098815,Blk 166
11031,1.29119666696879,103.80045500000118,Opp Queen's Cl
11039,1.29245762862665,103.79998683928974,Blk 19
11041,1.29624499998226,103.79952333299494,Aft C'wealth Dr
11049,1.2954609366563,103.79952549937242,Opp Blessed Sacrament Ch
11051,1.29872166703909,103.8002979755481,Opp Queenstown Polyclinic
11059,1.29882892782979,103.80097389222824,Queenstown Polyclinic
11061,1.30265777802206,103.80118694402536,Opp Queensway Sec Sch
11069,1.30236853162324,103.80161762237655,Queensway Sec Sch
11071,1.30621305601609,103.80170944396954,Blk 97
11079,1.305441389003,103.80185250000659,Opp Blk 95
11081,1.30851972202313,103.80258027799627,Viz Holland
11089,1.30946135492693,103.80334087354639,Opp Holland Hill Lodge
11091,1.31219444050072,103.80367378215983,Tulip Gdn
11099,1.31305333300118,103.80437666697586,Opp Tulip Gdn
11101,1.31614971080385,103.80596012189226,Farrer Rd Mkt
11109,1.31552472199926,103.80574305602846,Spanish Village
11111,1.31780157259006,103.80771866952543,Farrer Rd Stn Exit B
11119,1.31747833490912,103.80785606728587,Farrer Rd Stn Exit A
11131,1.2928849988829,103.80706694417339,Queens Condo
11139,1.2931986108138,103.80744694841283,Blk 53A CP
11141,1.29463705145492,103.80582510668431,Queenstown Stn Exit A/D
11149,1.29506407111991,103.80596280094791,Queenstown Stn Exit B/C
11151,1.29863585845076,103.80247592925552,Blk 42
11159,1.29800440816386,103.80362656855579,Aft Ch Of Our Saviour
11161,1.30213305598263,103.79839083302141,C'Wealth Stn Exit A/D
11169,1.30270500001823,103.79838166697326,C'Wealth Stn Exit B/C
11171,1.30535666699303,103.79479722196947,Opp Blk 7B
11179,1.30627521395682,103.79427940117534,Blk 8
11181,1.30722333300814,103.79227638896938,Opp Blk 43
11189,1.30740138898924,103.79254222202354,Blk 43
11191,1.30801640815091,103.7883731546267,Buona Vista Stn
11199,1.30837970735444,103.78843145303215,Blk 15
11201,1.30692642897557,103.81186453577433,CSC Dempsey Clubhse
11209,1.30817280849852,103.81038349817638,Opp Peirce Rd
11211,1.30838779885113,103.80939522851014,Aft Peirce Rd
11219,1.30988506093033,103.80716407830104,Great Eastern Mans
11221,1.31002225322358,103.80544413357042,Lien Twrs
11229,1.31060065879064,103.80522542227166,Les Jardins De Holland
11231,1.31115316310297,103.80119919777994,Aft Estoril Mans
11239,1.31152857401616,103.80165517330278,Fairlodge
11259,1.31119887945564,103.79274002213417,Opp Blk 21
11261,1.31223168432152,103.79444621838488,Holland Village
11269,1.31256112590195,103.79453796697418,Opp Holland Village
11271,1.31473444398294,103.79008416699845,Aft East Sussex Lane
11279,1.31466878886978,103.79069259768109,Aft Coronation Rd West
11281,1.31622694399746,103.78852194399074,Aft Tan Boon Chong Ave
11289,1.31618891387774,103.78904342517946,Opp Tan Boon Chong Ave
11291,1.31792777802094,103.78592333300938,Cold Storage Jelita
11299,1.31826975603165,103.78558843680226,Opp Cold Storage Jelita
11301,1.31803972093441,103.78790067716272,Hse No. 578
11309,1.31862443850443,103.78842993526158,Hse No. 589
11311,1.31989638898836,103.78918694402276,Hse No. 532
11319,1.3203063798654,103.78959970624805,Opp Hse No. 516
11321,1.32123138902898,103.79010361098513,Opp Regent Villa
11329,1.32236139685053,103.7909809400838,Regent Villa
11331,1.32320918827361,103.79144668575621,Opp Dynasty Gdn II
11339,1.32398638897489,103.79204722198944,Dynasty Lodge
11341,1.32551506183496,103.79282790894261,Garlick Ville
11349,1.32566611098306,103.79307388903305,Opp Garlick Ville
11351,1.30934571218561,103.78945112775229,Blk 13
11359,1.30931022636473,103.78968608347117,Opp Blk 13
11361,1.30649698638726,103.79058123542397,Buona Vista Stn Exit C
11369,1.3063259638605,103.79084827741467,Buona Vista Stn Exit D
11379,1.30917002463976,103.79236323128613,Buona Vista Ter
11381,1.30841137865065,103.79328294102335,Blk 10A
11389,1.30906501014268,103.7929321687807,Blk 46
11401,1.30906722197973,103.79507444402137,Holland V Stn Exit C
11409,1.3076441670056,103.79432583301961,Blk 9
11419,1.31102981378085,103.79604399202725,Holland V Stn Exit A
11429,1.30454000002017,103.7983633329984,Opp Blk 115B
11439,1.30606472198412,103.80029777801455,Blk 92
11441,1.29780416697573,103.79754055603178,Blk 58
11449,1.29840527801842,103.79760333302292,Blk 37B
11451,1.30034972200468,103.79707277801477,Blk 72
11459,1.30097055597804,103.7968519439962,Blk 50
11469,1.30113503392421,103.80188584326886,Queensway Sec Sch
11471,1.29951892595663,103.80315156606572,Opp The Fisherman Ch
11479,1.29938075130292,103.80371985837914,The Fisherman Ch
11481,1.29811518922625,103.8060054035445,Queenstown Lib
11489,1.29845351507922,103.80499720571189,Opp Queenstown Lib
11491,1.29710202847016,103.8076364994003,Opp Queenstown Pr Sch
11499,1.29685053610951,103.80788663334461,Queenstown Pr Sch
11511,1.2859468736223,103.80251884462385,Alexandra Hosp
11519,1.28665742231261,103.80334129425303,Opp Queensway Shop Ctr
11521,1.2885710102662,103.80543003047167,Anchorpoint
11529,1.28903120647732,103.8060909305284,Bef IKEA Ind Bldg
11531,1.29108833302538,103.80753083302794,Opp Lea Hin Hardware Fty
11539,1.29117049549107,103.80786180498694,Lea Hin Hardware Fty
11541,1.29235984013148,103.80578500139798,Opp Queens
11551,1.29126703051517,103.8040959835246,Tiong Ghee Tp
11561,1.29107396045212,103.80247592924283,Blk 166
11579,1.29256489056942,103.80303321252237,Blk 158
11589,1.292991881006,103.80400524995773,Blk 157
11599,1.29420805600708,103.80314888900556,Blk 153
11609,1.29188972202709,103.80212194401808,Blk 163
12021,1.31907638897016,103.78243055601493,Bef Moonbeam Wk
12029,1.31958369390988,103.7824392109149,Opp Moonbeam Wk
12031,1.3208008510991,103.7796285552172,Pandan Valley Condo
12039,1.32104526183447,103.78018998386835,Opp Pandan Valley Condo
12041,1.32049172685895,103.77653442120544,Aft Pandan Valley
12049,1.32091131971837,103.77655888991401,Opp Pandan Valley
12051,1.3204289505949,103.7750613105408,Pine Gr Condo
12059,1.32072731097778,103.77515897833835,Opp Pine Gr Condo
12061,1.32178500189496,103.77087339859139,Blk 109
12069,1.32130498052031,103.77100287592896,Opp Blk 109A
12071,1.32402249998323,103.77219388896603,Blk 116
12079,1.32383187575187,103.77263094375739,Opp Blk 116
12081,1.32672415183314,103.77561677964204,Maju Camp
12089,1.32652805602916,103.77574833300092,Opp Maju Camp
12091,1.32918315486756,103.7771471166854,SIM HQ
12099,1.32804027627752,103.77671082410438,Opp SIM HQ
12101,1.33243896358504,103.77768506316727,Ngee Ann Poly
12109,1.33111288044308,103.77798585293453,Opp Ngee Ann Poly
12111,1.3191179107649,103.77222980786665,Bef Clementi Rd
12119,1.31964598192789,103.77279266281438,Police KINS Trg Camp
12121,1.31164833301814,103.7871516670319,Blk 7
12129,1.31182111096862,103.78732611099163,Blk 3
12131,1.3141594439742,103.785061666981,Aft Grove Ave
12139,1.31453185933289,103.78504157068625,Aft Mt Sinai Lane
12141,1.31574389841394,103.78239154819083,Opp Henry Pk
12149,1.31576900455367,103.78266099158458,Henry Pk
12151,1.31865064467378,103.78127574919664,Bef Moonbeam Terr
12169,1.31916549240365,103.77724170687915,Pandan Valley
12179,1.31679504687757,103.7769949436126,Montview
12189,1.31642693680141,103.78022402243116,Bef Mt Sinai Dr
12199,1.31547998901343,103.77820622498255,Opp Village Twr
12201,1.32670826856501,103.76399509585458,Logishub @ Clementi
12209,1.32653202760922,103.76429968220569,Opp Logishub @ Clementi
12211,1.31721336095462,103.78070712088581,Bef Mt Sinai Wk
13011,1.30634849184404,103.81983822614549,Opp S'pore Botanic Gdns
13019,1.3067380217198,103.82013079894885,S'pore Botanic Gdns
13021,1.30633972996805,103.81430670816292,Aft Min Of Foreign Affairs
13029,1.30671783282361,103.8145185880206,Bef Tyersall Ave
13031,1.29912972200223,103.81707388901162,Opp Chatsworth Rd
13039,1.29981572699945,103.81744265557978,Bef Chatsworth Rd
13041,1.30242834318416,103.81967634723284,Aft Rochalie Dr
13049,1.30261671321463,103.82045069624506,Bef Rochalie Dr
13051,1.29334305906356,103.8263656209055,Opp Valley Pt
13059,1.29328273601932,103.82663492676832,Valley Pt
13062,1.2948495492402,103.82852554324063,Mutiara View
13063,1.29544829339552,103.82954172608696,Mutiara Crest
13069,1.29488000002792,103.82880805602646,Valley Pk Condo
13071,1.29636199316259,103.8322512944371,Opp ERC Inst
13079,1.29616972198544,103.83255861099337,Aft ERC Inst
13081,1.2959113890106,103.83624277798825,St. Thomas Wk
13089,1.29575111096804,103.83604111103381,Opp St. Thomas Wk
13091,1.29593138900491,103.83937805601917,Aft AA Ctr
13099,1.29578024244395,103.83961272081199,Bef AA Ctr
13101,1.29414162678811,103.84231209757696,Opp Mohd Sultan Rd
13109,1.29350944398488,103.84272416702719,UE Sq
13119,1.29362677394379,103.83283853530904,Opp Great World City
13121,1.29409221679274,103.8308377640795,Opp Great World City
13139,1.2950426189642,103.83205533028763,The Trillium
13141,1.29745598928819,103.82996320724997,Aft Zion Full Gospel Ch
13159,1.29796011528522,103.83053183555204,Bef Zion Full Gospel Ch
13169,1.29910305180416,103.82839289158527,Grange 80 Condo
13171,1.29906809120339,103.82650703485064,Gramercy Pk
13179,1.29925749997453,103.82665250000115,Cliveden At Grange
13181,1.30023223661153,103.82403473005562,Aft One Tree Hill
13189,1.30038166697497,103.82414749997376,Bef One Tree Hill
13191,1.30266053145965,103.82987799248593,Bef Orchard Blvd
13199,1.30229926867508,103.82999232505492,Aft Orchard Blvd
13201,1.30453622259471,103.82209559895128,British High Comm
13209,1.3040310710651,103.82205605505206,Opp British High Comm
13211,1.29241699362559,103.841095990069,Aft Unity St
14009,1.26703502614245,103.81901469907409,HarbourFront Int
14011,1.26795444401606,103.8255261109799,Bef Mt Faber Lodge
14019,1.2684889249437,103.82571717446542,Opp Mt Faber Lodge
14021,1.27132972198996,103.82478361101728,The Pearl @ Mt Faber
14029,1.27247333301883,103.82418777803016,Blk 105
14031,1.27624277802151,103.82306027800865,St. Theresa's Convent
14039,1.27663637861466,103.82345826768822,Opp St. Theresa's Convent
14041,1.2732727805917,103.81247079301698,Blk 54
14049,1.27324166755337,103.81304231999674,Opp Blk 55
14051,1.27581500000367,103.81507555599188,Aft Telok Blangah Hts
14059,1.27537485139506,103.81514365492288,Bef Telok Blangah Hts
14061,1.27231269789239,103.83862035734883,Opp Former Railway Stn
14069,1.27261333297575,103.83694861102117,Former Railway Stn
14071,1.27220342411953,103.8339025862589,Keppel Workshop
14081,1.27067760623796,103.83061367871179,Tg Pagar DP Blk F5
14089,1.27046005041763,103.829792773326,Opp Tg Pagar DP Blk F5
14101,1.26837500002503,103.82825805600972,Opp Keppel DP Blk 517
14109,1.26804601553507,103.82722490505579,Keppel DP Blk 517
14119,1.26592360897281,103.8222827803663,Opp VivoCity
14121,1.26591350024271,103.81925660621779,Harbourfront Stn Exit B
14129,1.26607869101924,103.81977877391114,Harbourfront Stn Exit A
14131,1.26740130257465,103.81675441150337,Caribbean at Keppel Bay
14139,1.2686352773503,103.81546952380809,Bef Seah Im Rd
14141,1.26552421466644,103.82211326846237,VivoCity
14151,1.26964765905364,103.8129359412343,Opp Chr Community Chapel
14159,1.26994046445496,103.81315419081787,Bef Chr Community Chapel
14161,1.27075866533548,103.81009913005327,Telok Blangah Stn
14169,1.27118550385957,103.80941810434497,Opp Telok Blangah Stn
14171,1.27145959833005,103.80654857059398,Opp Yeo's Bldg
14179,1.27188454577735,103.80630000533797,Yeo's Bldg
14189,1.27269303340787,103.80398363214624,Aft Alexandra Rd
14191,1.28121833300943,103.81211444400743,Blk 105 CP
14199,1.28131676735406,103.81275056370772,Blk 118
14201,1.28167307267242,103.80914683892263,Blk 110
14209,1.28176397706369,103.80958869712056,Aft Hewlett Packard
14211,1.28161168409316,103.80521877469815,ISS Intl Sch
14219,1.28218647936578,103.80684961252827,Opp Blk 114
14221,1.27359332247784,103.82893371728431,Opp St. Teresa's Ch
14229,1.27370670186653,103.82857888915174,St. Teresa's Ch
14231,1.27100999999332,103.82667222202473,Keppel DP Blk 519
14239,1.27178138152481,103.8271423936315,Opp Keppel DP Blk 519
14241,1.27914353103301,103.8168725087535,Opp Blk 1
14249,1.27947405747082,103.81732991211003,Blk 1
14259,1.27784501068205,103.81865821941,Blk 11
14269,1.27758480623244,103.81999451121168,Blk 10
14271,1.27568194286532,103.81914854048932,Al-Amin Mque
14279,1.27591552267791,103.81920892602811,Blk 25
14281,1.27699671573899,103.81804377490617,Opp Blk 11
14291,1.27468440821038,103.82132649422054,Blk 27
14299,1.27488820445716,103.82127132943862,Opp Blk 27
14309,1.27128899958763,103.82302593897191,Blk 41
14319,1.27340685178245,103.82071832142381,Blk 28
14329,1.27434961469084,103.8094536607413,Blk 67
14331,1.27694611110347,103.8110680555484,Aft Telok Blangah St 32
14339,1.276660654539,103.81124504785828,Bef Telok Blangah St 32
14341,1.2759338888633,103.81347388887318,Opp Blk 59
14349,1.27579029839825,103.81339813671549,Blk 59
14351,1.27275000000424,103.81036111111034,Aft Blk 48
14359,1.27289055599998,103.81035027797056,Blk 50
14369,1.28153635758335,103.80365927155157,The Interlace
14379,1.27243833303297,103.82379361102515,Blk 40
14381,1.27413014152159,103.82554290547176,Blk 109
14389,1.27428160509375,103.82500895193466,Opp Blk 109
14391,1.27790999999895,103.80858611110148,Opp Blk 85
14399,1.27763662023223,103.80858552939208,Blk 85
14471,1.28201169102423,103.80664978771298,Blk 114
14489,1.2721852066614,103.82170108549552,Blk 36 Mkt/FC
14491,1.27278805556375,103.8079488888896,Opp Telok Blangah Mkt/FC
14499,1.27291305557456,103.8078211111249,Telok Blangah Mkt/FC
14519,1.25352193438281,103.82570322127442,Resorts World Sentosa
15041,1.27455320898942,103.80185648483362,Aft PSA Bldg
15049,1.274590541032,103.80216344738955,Bef PSA Bldg
15051,1.27718388886974,103.80248500000464,Alexandra Pt
15059,1.27686194443878,103.80270111113056,Opp Alexandra Pt
15071,1.28142472197061,103.78701416697068,Opp Lor Sarhad
15079,1.28072420973475,103.78681112596291,Aft Lor Sarhad
15091,1.28290732015735,103.78781105381566,Opp Natl Leadership Inst
15099,1.28305620100972,103.78789349372825,Natl Leadership Inst
15101,1.28617611097876,103.78562083299963,Opp LP 31
15109,1.28591970870508,103.78581066082835,LP 30
15111,1.28676277798099,103.78484166701072,Sci Pk 2/The Galen
15119,1.28703802671813,103.78501111787651,Opp Sci Pk 2/The Galen
15121,1.2889414210404,103.78373044277906,Sci Pk 2/The Gemini
15129,1.28916467783169,103.78401870729115,Opp Sci Pk 2/The Gemini
15131,1.29254343742409,103.78448903561744,Kent Ridge Stn
15139,1.29241000003008,103.7845849999835,Kent Ridge Stn Exit B
15141,1.27275860463579,103.80095947823813,Labrador Pk Stn
15149,1.27341871854745,103.80055546758587,Labrador Pk Stn/PSA Bldg
15151,1.27389192906939,103.79822208982421,Bayanihan Ctr
15159,1.27426303773784,103.79839350407595,Mapletree Business City
15161,1.27443806198132,103.79666055940478,Pasir Panjang Ctr
15169,1.27481499269165,103.79673994290195,Harbourside Ind Bldg 2
15181,1.29108496444522,103.78541356072027,PSB S'pore
15189,1.29079779477822,103.78550255759306,DNV Technology Ctr
15191,1.27581227029734,103.79263571257981,Pasir Panjang Stn/Fc
15199,1.27604240853686,103.79318399639808,Opp Currency Hse
15201,1.27680819120105,103.78970861437152,Aft Pasir Panjang Stn
15209,1.27706561928684,103.79023432729963,Bef Pasir Panjang Stn
15211,1.27792442096507,103.78642808592167,Opp Pasir View Pk
15219,1.27818114088895,103.78701031206879,Pasir View Pk
15221,1.28004889012663,103.78531823285157,Aft Sth Buona Vista Rd
15229,1.27937638961898,103.78572727156029,Bef Sth Buona Vista Rd
16009,1.29425341056334,103.76988323197696,Kent Ridge Ter
16011,1.28277766355314,103.78186930413443,Opp Haw Par Villa Stn
16019,1.28278078585184,103.78217614858187,Haw Par Villa Stn
16021,1.28625793147796,103.77981027693801,Opp Gloria Man
16029,1.28608472200879,103.78022138902949,Gloria Man
16031,1.28800629048399,103.77846479413628,Opp S'pore Science Pk II
16039,1.28799020188116,103.77872029260048,S'pore Science Pk II
16041,1.28915398566994,103.77689838408504,Opp The Longhouse
16049,1.28913789650054,103.77738654614421,Westvale
16051,1.28985118336786,103.77490282061994,The Crystal Tabernacle Ch
16059,1.28983223716523,103.77534040721935,Jamiyah Halfway Hse
16061,1.29046257201356,103.77356171611027,Opp Heng Mui Keng Terr
16069,1.29082972200391,103.7731166669843,Heng Mui Keng Terr
16071,1.29128369274019,103.77109438530917,Opp Pasir Panjang PO
16079,1.29151166702959,103.77068722200303,Bef Pasir Panjang PO
16081,1.29195777797363,103.76866138900287,Aft Palm Green Condo
16089,1.29201138346787,103.76908420716119,Aft Clementi Rd
16091,1.29939666697351,103.7792311110139,Opp SIT Dover
16099,1.30061249997689,103.77815138886747,SIT Dover
16101,1.28923831874246,103.77969239279669,Inst Of Micro-Electronics
16109,1.28911169277414,103.77950843257454,The Alpha
16111,1.28700981956328,103.7828311158184,Aries
16119,1.28697650703193,103.78260551222012,Teletech Pk
16121,1.28651130049582,103.78345136824991,Galen
16131,1.29487639088562,103.76935201010454,Opp Kent Ridge Ter
16139,1.29537944399618,103.76974861100446,Bef Kent Ridge Ter
16141,1.29786833526113,103.76959523650599,Tentera Diraja Mque
16149,1.29781833402646,103.76994027003138,NUS Fac Of Architecture
16151,1.30076138899694,103.76993555602371,The Japanese Pr Sch
16159,1.30060333385651,103.77017032679849,NUS Fac Of Engrg
16161,1.30107500001488,103.77369416698464,Nus Museums
16169,1.30098333297992,103.77270416701658,NUS Raffles Hall
16171,1.29890150201437,103.77438231319462,Yusof Ishak Hse
16179,1.29898164227099,103.7741773272528,Opp Yusof Ishak Hse
16181,1.29656572408064,103.77254247664239,Ctrl Lib
16189,1.29736100001827,103.77284799997702,Computer Ctr
16191,1.29614307417349,103.7703702141818,Opp NUS Fac Of Architect
16199,1.29639303583424,103.77072917887465,NUS Fac Of Design & Env
16201,1.28128100110278,103.78411889074361,Barossa Gdns
16209,1.28158795339781,103.7840106664928,Opp Barossa Gdns
16211,1.27941861098854,103.78357583299086,Wharves Bldg
16219,1.28015833301245,103.78362361100768,Opp Wharves Bldg
16221,1.28297585453544,103.78118424868649,Opp Haw Par Villa Stn
16229,1.2830090731877,103.78159959377587,Haw Par Villa Stn
16231,1.28635947284714,103.77852933168337,Wholesale Ctr
16239,1.28643527800393,103.77893444397212,Opp Wholesale Ctr
16241,1.28910305603308,103.77352611096799,Bef West Coast Pk
16249,1.28928277099215,103.77400682988979,Bef Wholesale Ctr
16891,1.30982186660782,103.76816139829276,Opp Blk 420A
16991,1.30777929773028,103.76988582423061,Opp Nan Hua High Sch
17009,1.31491572870629,103.76412225438476,Clementi Int
17011,1.29386900823232,103.76688187253777,Opp Varsity Pk
17019,1.2937974792702,103.76705176995323,Varsity Pk
17021,1.2962010369817,103.76684546473278,Waseda S Snr High Sch
17029,1.29694570097768,103.76710295331488,Opp Waseda S Snr High Sch
17031,1.30172305827699,103.76567633935802,Kent Ridge Sec Sch
17039,1.3015316464856,103.76606427132043,Opp Kent Ridge Sec Sch
17041,1.3042101570614,103.76455953939507,Blk 726 Clementi West Mkt
17049,1.30470638200942,103.76459821893782,Blk 601
17051,1.31726409983754,103.76240145648879,Opp Regent Pk
17059,1.31694333299923,103.76170111103328,Regent Pk
17061,1.30775834752765,103.76180505768346,Blk 701
17069,1.3077663717505,103.76214066046377,Opp Blk 701
17071,1.30891781912545,103.76044433406533,Blk 513
17079,1.30968304242083,103.75999360222924,Blk 512
17081,1.299503055534,103.76457888891022,Aft West Coast Highway
17091,1.3090313954164,103.77153500824593,Aft Clementi Ave 1
17099,1.30798165844336,103.77170498369206,Aft Dover Rd
17101,1.31487473157856,103.77179195235537,Blk 352
17109,1.31522970861959,103.77208794065152,Opp Blk 352
17111,1.31779809827118,103.77124639148465,Blk 343
17119,1.31764138903218,103.7716863889831,Opp Blk 343
17121,1.30476410258543,103.76944539352431,Blk 610
17129,1.30514136653386,103.76985839745124,Aft NUS High Sch
17131,1.3080413890204,103.76591111102081,Clementi Flyover
17139,1.30903304650021,103.7658699915105,Aft Clementi Swim Cplx
17141,1.3109950000148,103.76349999999258,Clementi Stadium
17149,1.31171515103681,103.76346179699715,Blk 426
17151,1.31169519353522,103.76960993525367,Blk 410
17159,1.31199859370264,103.76970371664208,Blk 365
17161,1.31240993603605,103.76685476875124,Opp Blk 329
17169,1.31284527799656,103.76679666702314,Blk 329
17171,1.31497399268611,103.76502698264449,Clementi Stn
17179,1.31528191560846,103.76536000516927,Clementi Stn
17181,1.31749570803723,103.7638854582427,Opp Blk 317
17189,1.31790502165515,103.76406408827933,Blk 317
17191,1.30560805970136,103.7698829655483,NUS High Sch
17201,1.32055715133061,103.76734890374861,Blk 308
17211,1.31828806129678,103.7658972301256,Bet Blks 315/318
17219,1.31820000002277,103.76615861100824,Blk 376
17221,1.31735631283972,103.76790022594946,Blk 377
17229,1.31728402491862,103.76824211745355,Blk 335
17239,1.3123352780339,103.7657941670033,NTUC Fairprice
17241,1.31519114798349,103.76905503649127,Blk 334
17249,1.315056415495,103.7693124860245,Blk 355
17251,1.31098138900308,103.76727694400891,Opp Blk 408
17259,1.31092798217655,103.76746074010758,Blk 408
17269,1.30513563161538,103.76274177899958,Blk 730
17279,1.30292494255611,103.76319287727786,Blk 723
17289,1.30232494247638,103.7647147428673,West Coast CC
17291,1.29035140506061,103.7696982607242,West Coast Pk
17299,1.29060555603074,103.77005055601747,Opp West Coast Pk
17301,1.29495361097608,103.76516694401265,Opp West Coast View
17309,1.29537083302023,103.7652455560114,West Coast View
17311,1.30101698629873,103.76229444678326,Emerson Process
17319,1.30183915639239,103.76229972130764,Blk 716
17321,1.30483416696998,103.76035361097789,Tien Wah Press Bldg
17329,1.30505055600585,103.76058388902574,Blk 705
17331,1.30758833300768,103.75833111102287,Opp Blk 518
17339,1.30785722199073,103.75850472198644,Blk 518
17351,1.29358000003179,103.76576444402885,Aft Clementi Rd
17359,1.29333722200355,103.76621750002619,Bef Clementi Rd
